"ID";"Codigo";"Link";"Nombre";"Descripcion/Obervaciones";"Tipo";"ProcedenciaOC";"EsTratoDirecto";"EsCompraAgil";"CodigoTipo";"CodigoAbreviadoTipoOC";"DescripcionTipoOC";"codigoEstado";"Estado";"codigoEstadoProveedor";"EstadoProveedor";"FechaCreacion";"FechaEnvio";"FechaSolicitudCancelacion";"fechaUltimaModificacion";"FechaAceptacion";"FechaCancelacion";"tieneItems";"PromedioCalificacion";"CantidadEvaluacion";"MontoTotalOC";"TipoMonedaOC";"MontoTotalOC_PesosChilenos";"Impuestos";"TipoImpuesto";"Descuentos";"Cargos";"TotalNetoOC";"CodigoUnidadCompra";"RutUnidadCompra";"UnidadCompra";"CodigoOrganismoPublico";"OrganismoPublico";"sector";"ActividadComprador";"CiudadUnidadCompra";"RegionUnidadCompra";"PaisUnidadCompra";"CodigoSucursal";"RutSucursal";"Sucursal";"CodigoProveedor";"NombreProveedor";"ActividadProveedor";"ComunaProveedor";"RegionProveedor";"PaisProveedor";"Financiamiento";"PorcentajeIva";"Pais";"TipoDespacho";"FormaPago";"CodigoLicitacion";"Codigo_ConvenioMarco";"IDItem";"codigoCategoria";"Categoria";"codigoProductoONU";"NombreroductoGenerico";"RubroN1";"RubroN2";"RubroN3";"EspecificacionComprador";"EspecificacionProveedor";"cantidad";"UnidadMedida";"monedaItem";"precioNeto";"totalCargos";"totalDescuentos";"totalImpuestos";"totalLineaNeto";"Forma de Pago"
48205222;"1263-11-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1263-11-SE23";"DESPACHO DE CORRESPONDENCIA MES DE ABRIL 2023";"DESPACHO DE CORRESPONDENCIA MES DE ABRIL 2023";"SE";"Orden de Compra para informar";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-05-25";"2024-09-27";"2024-09-27";"2024-09-27";"2024-09-30";NA;1;4;92;25398;"CLP";25398;0;"Exento";2822;0;28220;2259;"61.202.000-0";"Dirección de Obras Portuarias - Iquique";7246;"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"Obras Públicas";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA";"Iquique";"Región de Tarapacá  ";"CL";127487;"60.503.000-9";"EMPRESA DE CORREOS DE CHILE - Gerencia Zonal Norte";16120;"EMPRESA DE CORREOS DE CHILE";"OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.";"Antofagasta";"Región de Antofagasta ";"Chile";"22";0;"CL";7;2;"";NA;128811468;78101800;"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte de carga por carretera";78101802;"Servicios de transporte regional o nacional en cam";"Servicios de transporte, almacenaje y correo";"Transporte de correo y carga";"Transporte de carga por carretera";"";"";1;"Unidad no definida";"CLP";28220;0;0;0;28220;"30 dias contra la recepcion conforme de la factura"
48381809;"1263-13-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1263-13-SE23";"DESPACHO DE CORRESPONDENCIA MES DE MAYO 2023";"DESPACHO DE CORRESPONDENCIA MES DE MAYO 2023";"SE";"Orden de Compra para informar";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-06-22";"2024-09-27";"2024-09-27";"2024-09-27";"2024-09-30";NA;1;4;92;11808;"CLP";11808;0;"Exento";1312;0;13120;2259;"61.202.000-0";"Dirección de Obras Portuarias - Iquique";7246;"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"Obras Públicas";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA";"Iquique";"Región de Tarapacá  ";"CL";127487;"60.503.000-9";"EMPRESA DE CORREOS DE CHILE - Gerencia Zonal Norte";16120;"EMPRESA DE CORREOS DE CHILE";"OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.";"Antofagasta";"Región de Antofagasta ";"Chile";"SECTOR";0;"CL";7;2;"";NA;129333916;78101800;"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte de carga por carretera";78101802;"Servicios de transporte regional o nacional en cam";"Servicios de transporte, almacenaje y correo";"Transporte de correo y carga";"Transporte de carga por carretera";"";"";1;"Unidad no definida";"CLP";13120;0;0;0;13120;"30 dias contra la recepcion conforme de la factura"
48603113;"1950-1546-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1950-1546-SE23";"(NMM)ORDEN DE COMPRA DESDE 1950-29-LE23";"1.- LIC. 1950-29-LE23 ""MANTENCION PREVENTIVA Y CORRECTIVA DE EQUIPOS MEDICOS, HOSPITAL PITRUFQUEN""
2.- SOLICITUD DE ADQUISICON N° 2023-121117-13-3574 SOLICITADO POR MATIAS RODRIGUEZ LARA CON V°B° POR SUBDIRECCION ADMINISTRATIVA
3.- ITEM 2206006004 MANTENIMIENTO CORRECTIVO DE EQUIPOS 
4.- ORDEN DE COMPRA 1950-1546-SE23
Recepción y Pago de Bienes y/o Servicios la Orden de compra y Factura deberá cumplir con las siguientes observaciones: 
1.Proveedor debe aceptar orden de compra en mercado público. 
2. Numero de orden de compra “Aceptada” debe ser indicada en factura. (campo 801). 
3. Una vez emitido el DTE, enviar en formato XML a casilla de intercambio dipresrecepcion@custodium.com . 
4. Factura no debe exceder el monto de la orden de compra OC. En caso de no cumplimiento de estos puntos la factura será automáticamente rechazada.
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2023-07-27";"2024-09-05";"2024-09-05";"2024-09-05";"2024-09-05";NA;1;4,93333333333333;3;1960196,56;"CLP";1960196,56;312972,56;"IVA";0;0;1647224;2945;"61.602.238-5";"Hospital Pitrufquén";7048;"SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN";"Salud";"SALUD";"Pitrufquén";"Región de la Araucanía ";"CL";66350;"96.640.350-0";"Fresenius Medical Care";64491;"PENTAFARMA S A";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.";"La Pintana";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"1950-29-LE23";NA;137669446;73152100;"Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación";73152101;"Servicio de mantenimiento de equipo de fabricación";"Servicios de producción y fabricación industrial";"Servicios de apoyo o soporte a la fabricación";"Servicios de mantenimiento y reparación de equipo de fabricación";"MANTENCION CORRECTIVA CAMBIO BALLAST SEGUN COTIZACION 5706";"MANTENCION CORRECTIVA CAMBIO BALLAST SEGUN COTIZACION 5706";1;"Unidad no definida";"CLP";675182;0;0;0;675182;"30 dias contra la recepcion conforme de la factura"
48603113;"1950-1546-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1950-1546-SE23";"(NMM)ORDEN DE COMPRA DESDE 1950-29-LE23";"1.- LIC. 1950-29-LE23 ""MANTENCION PREVENTIVA Y CORRECTIVA DE EQUIPOS MEDICOS, HOSPITAL PITRUFQUEN""
2.- SOLICITUD DE ADQUISICON N° 2023-121117-13-3574 SOLICITADO POR MATIAS RODRIGUEZ LARA CON V°B° POR SUBDIRECCION ADMINISTRATIVA
3.- ITEM 2206006004 MANTENIMIENTO CORRECTIVO DE EQUIPOS 
4.- ORDEN DE COMPRA 1950-1546-SE23
Recepción y Pago de Bienes y/o Servicios la Orden de compra y Factura deberá cumplir con las siguientes observaciones: 
1.Proveedor debe aceptar orden de compra en mercado público. 
2. Numero de orden de compra “Aceptada” debe ser indicada en factura. (campo 801). 
3. Una vez emitido el DTE, enviar en formato XML a casilla de intercambio dipresrecepcion@custodium.com . 
4. Factura no debe exceder el monto de la orden de compra OC. En caso de no cumplimiento de estos puntos la factura será automáticamente rechazada.
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2023-07-27";"2024-09-05";"2024-09-05";"2024-09-05";"2024-09-05";NA;1;4,93333333333333;3;1960196,56;"CLP";1960196,56;312972,56;"IVA";0;0;1647224;2945;"61.602.238-5";"Hospital Pitrufquén";7048;"SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN";"Salud";"SALUD";"Pitrufquén";"Región de la Araucanía ";"CL";66350;"96.640.350-0";"Fresenius Medical Care";64491;"PENTAFARMA S A";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.";"La Pintana";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"1950-29-LE23";NA;129989640;73152100;"Servicios de producción y fabricación industrial / Servicios de apoyo o soporte a la fabricación / Servicios de mantenimiento y reparación de equipo de fabricación";73152101;"Servicio de mantenimiento de equipo de fabricación";"Servicios de producción y fabricación industrial";"Servicios de apoyo o soporte a la fabricación";"Servicios de mantenimiento y reparación de equipo de fabricación";"MANTENCION PREVENTIVA UNIDAD DE OSMOSIS AQUA WTU125 ";"MANTENCION PREVENTIVA UNIDAD DE OSMOSIS AQUA WTU125 ";1;"Unidad";"CLP";972042;0;0;0;972042;"30 dias contra la recepcion conforme de la factura"
48643829;"800-3906-AG23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=800-3906-AG23";"Orden de Compra generada por invitación a compra ágil: 800-5211-COT23";"Orden de Compra codigo: 800-3906-AG23 dirigida a COMERCIAL KENDALL (CHILE) LTDA

OC INTERNA 166132

Razón social:   UNIVERSIDAD DE CHILE
Giro:                 ACTIVIDADES DE HOSPITALES Y CLÍNICAS PÚBLICAS
Rut:                  60.910.000-1
Dirección:        DR CARLOS LORCA TOBAR #999
Comuna:          INDEPENDENCIA
Cuidad:             SANTIAGO
Casilla:             dte.cl@einvoicing.signature-cloud.com Y/O dte@recepcion.cl
";"AG";"Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones)";"Si";"Si";13;"AG";"Compra Ágil";6;"Aceptada";4;"Aceptada";"2023-08-03";"2024-09-03";"2024-05-14";"2024-05-14";"2024-09-03";NA;1;3,824;25;1780002;"CLP";1780002;284202;"IVA";0;0;1495800;1796;"60.910.000-1";"Hospital Clínico Univ. de Chile - Insumos Clínicos";7251;"UNIVERSIDAD DE CHILE";"Gob. Central, Universidades";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| UNIVERSIDADES| HOSPITALES Y CLINICAS";"Independencia";"Región Metropolitana de Santiago";"Extranjero";48666;"77.237.150-0";"Medtronic Chile - Kendall";47654;"COMERCIAL MEDTRONIC CHILE LTDA";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.";"Las Condes";"Región Metropolitana de Santiago";NA;"8263";19;"Extranjero";7;2;"";NA;130109334;42293400;"Equipamiento y suministros médicos / Productos quirúrgicos / Manipuladores y posicionadores quirúrgicos de implante y productos relacionados";42293406;"Posicionadores quirúrgicos de implante";"Equipamiento y suministros médicos";"Productos quirúrgicos";"Manipuladores y posicionadores quirúrgicos de implante y productos relacionados";"MALLA POLIPROPILENO AUTOADHERENTE CENTRA
";"MALLA POLIPROPILENO AUTOADHERENTE CENTRA";18;"Unidad";"CLP";83100;0;0;NA;1495800;"30 dias contra la recepcion conforme de la factura"
48663495;"629373-368-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=629373-368-SE23";"ORDEN DE COMPRA DESDE 629373-21-LE23";"SUPLEMENTOS ALIMENTICIOS Y VITAMINICOS DESDE 629373-21-LE23";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-08-07";"2024-09-06";"2024-09-06";"2024-09-06";"2024-09-06";NA;1;4,04285714285714;14;1,19;"CLP";1,19;0,19;"IVA";0;0;1;629373;"70.962.500-4";"Corporación Municipal de San Miguel";1232694;"CORP MUNICIPAL DE SAN MIGUEL";"Municipalidades";"Administración Pública";"San Miguel";"Región Metropolitana de Santiago";NA;24938;"87.674.400-7";"Laboratorio Pasteur SA";25226;"LABORATORIO PASTEUR S.A.";"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS";"Concepción";"Región del Biobío ";"Chile";"100/2023";19;"";12;2;"629373-21-LE23";NA;130165644;51191900;"Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia";51191905;"Suplementos vitamínicos";"Medicamentos y productos farmacéuticos";"Agentes que afectan el agua y los electrolitos";"Suplementos dietéticos y productos de terapia alimenticia";"Convenio de suministro de suplementos alimenticio y vitaminas según numeral 3 de Bases técnicas";"COLECALCIFEROL PARA GOTAS 300,000 UI/2 ML. ""BONAVID"". VENCE: 30-MAR-2025. F-22489/21. PLAZO: 2 DIAS HABILES. PLAZO: 2 DIAS HABILES, FLETE INCLUIDO, MONTO MINIMO $50.000.-, STOCK DISPONIBLE. 
";1;"Unidad";"CLP";1;0;0;0;1;"30 dias contra la recepcion conforme de la factura"
48720654;"2423-631-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2423-631-SE23";"ARRIENDO INSTALACIÓN Y HABILITACIÓN DE ENLACE DE FIBRA ÓPTICA DESDE 2423-38-LQ23";"MEMO N° 298 (17/09/24) DITIC
FACTURA N° 1404334 (11/09/24)
06/05/2024 al 05/06/2024

CUENTA: 215.22.05.007.001.001
Área de Gestión 001 Gestión Interna
Centro de Costos: 18 00 000";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";4;"Enviada a proveedor";1;"Nueva orden de compra";"2023-08-16";"2024-09-25";"2024-09-24";"2024-09-25";NA;NA;1;4,7;10;2876748,84;"CLP";2876748,84;459312,84;"IVA";0;0;2417436;3415;"69.072.100-7";"SECPLAC";87388;"I MUNICIPALIDAD DE PUENTE ALTO";"Municipalidades";"MUNICIPALIDAD";"Puente Alto";"Región Metropolitana de Santiago";"CL";47075;"88.983.600-8";"GTD Teleductos";46140;"GTD TELEDUCTOS S.A";"OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| COMP";"Santiago";"Región Metropolitana de Santiago";"Chile";"Presupuesto Municipal";19;"CL";7;2;"2423-38-LQ23";NA;130333696;81112100;"Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios informáticos / Servicios para internet";81112101;"Proveedores de servicio de Internet (ISP)";"Servicios basados en ingeniería, ciencias sociales y tecnología de la información";"Servicios informáticos";"Servicios para internet";"ENLACE DEPENDENCIAS MUNICIPALES - 
DEC EX N° 1851 16/08/23";"ARRIENDO, INSTALACION Y HABILITACION DE ENLACE DE FIBRA OPTICA ";1;"Mes";"CLP";2417436;0;0;0;2417436;"30 dias contra la recepcion conforme de la factura"
48776582;"800-4236-AG23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=800-4236-AG23";"Orden de Compra generada por invitación a compra ágil: 800-5687-COT23";"OCI = 167009
Razón Social: Universidad de Chile
Comuna: Independencia
Dirección: DR. CARLOS LORCA TOBAR 999
Giro: ACTIVIDADES DE HOSPITALES Y CLÍNICAS PÚBLICAS
Rut: 60.910.000-1

Horario de Atención de Lunes a Viernes entre las 08:30 – 13:30 // 15:00 – 16:30
Favor enviar facturas a las siguientes casillas electrónicas dte.cl@einvoicing.signature-cloud.com Y/O invoicing_chile@recepcion.cl en Formato XML";"AG";"Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones)";"Si";"Si";13;"AG";"Compra Ágil";6;"Aceptada";4;"Aceptada";"2023-08-24";"2024-09-26";"2023-08-24";"2023-08-24";"2024-09-26";NA;1;3,824;25;1687896;"CLP";1687896;269496;"IVA";0;0;1418400;1796;"60.910.000-1";"Hospital Clínico Univ. de Chile - Insumos Clínicos";7251;"UNIVERSIDAD DE CHILE";"Gob. Central, Universidades";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| UNIVERSIDADES| HOSPITALES Y CLINICAS";"Independencia";"Región Metropolitana de Santiago";"Extranjero";48666;"77.237.150-0";"Medtronic Chile - Kendall";47654;"COMERCIAL MEDTRONIC CHILE LTDA";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.";"Las Condes";"Región Metropolitana de Santiago";NA;"9000";19;"Extranjero";7;2;"";NA;130499427;42312200;"Equipamiento y suministros médicos / Productos para el cuidado de heridas / Sutura y productos relacionados";42312202;"Equipos o bandejas o paquetes o juegos de sutura";"Equipamiento y suministros médicos";"Productos para el cuidado de heridas";"Sutura y productos relacionados";"13.0553 SUTURA LACTOMER 9-1 5-0 45CM AG 16MM 1/2CIR P-24";"SL-5632 POLYSORB Lactomer Calibre: 5/0 Aguja: P-24 triangular 1/2 circulo 16 mm Hebra: incolora
Largo: 45 cm";720;"Unidad";"CLP";1970;0;0;NA;1418400;"30 dias contra la recepcion conforme de la factura"
48788955;"2429-902-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2429-902-SE23";"ORDEN DE COMPRA DESDE 2429-59-LQ23 OCTUBRE 2023";"ADQUISICIÓN, INSTALACIÓN, CONFIGURACIÓN, SERVICIO DE MANTENCION, ACTUALIZACIÓN Y SOPORTE TÉCNICO DE UNA PLATAFORMA DE FIREWALL, PARA LA I. MUNICIPALIDA DE ANTOFAGASTA, PERÍODO 2023-2028,DESDE 2429-59-LQ23. 
ETAPA 1: INSTALACIÓN POR 381 UF, ETAPA 2: SERVICIO MENSUAL POR 51,17 UF
MES OCTUBRE 2023
DECRETO CONTRATO N°1864/2023
VALOR $36.388,07 UF 31-10-2023 
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-08-25";"2024-09-06";"2024-09-06";"2024-09-06";"2024-09-11";NA;1;4,7;10;432,16992;"CLF";15600366,7941712;69,00192;"IVA";0;0;363,168;3421;"69.020.300-6";"I MUNICIPALIDAD DE ANTOFAGASTA - FINANZAS";87653;"I MUNICIPALIDAD DE ANTOFAGASTA";"Municipalidades";"";"Antofagasta";"Región de Antofagasta ";"CL";47075;"88.983.600-8";"GTD Teleductos";46140;"GTD TELEDUCTOS S.A";"OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| COMP";"Santiago";"Región Metropolitana de Santiago";"Chile";"22.11.003 y 29.06.002";19;"CL";12;2;"2429-59-LQ23";NA;137695515;43222500;"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos, plataformas y accesorios de redes multimedia, voz y datos / Equipos de seguridad de red";43222501;"Equipo de seguridad de red de firewall";"Tecnologías de la información, telecomunicaciones y radiodifusión";"Equipos, plataformas y accesorios de redes multimedia, voz y datos";"Equipos de seguridad de red";"Valor mensual correspondiente al servicio de mantención, actualización y soporte técnico del hardware y software, de 43 UF más IVA.
Etapa 2: Servicio mensual mantención
Mensualidad Octubre 2023
Fuente financiamiento 22.11.003";"Adquisición, Instalación, Configuración, servicio de mantención, actualización y Soporte técnico de una plataforma de Firewall, para la IMA, 2023-2028.
";1;"Unidad no definida";"CLF";43;0;0;0;43;"30 dias contra la recepcion conforme de la factura"
48788955;"2429-902-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2429-902-SE23";"ORDEN DE COMPRA DESDE 2429-59-LQ23 OCTUBRE 2023";"ADQUISICIÓN, INSTALACIÓN, CONFIGURACIÓN, SERVICIO DE MANTENCION, ACTUALIZACIÓN Y SOPORTE TÉCNICO DE UNA PLATAFORMA DE FIREWALL, PARA LA I. MUNICIPALIDA DE ANTOFAGASTA, PERÍODO 2023-2028,DESDE 2429-59-LQ23. 
ETAPA 1: INSTALACIÓN POR 381 UF, ETAPA 2: SERVICIO MENSUAL POR 51,17 UF
MES OCTUBRE 2023
DECRETO CONTRATO N°1864/2023
VALOR $36.388,07 UF 31-10-2023 
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-08-25";"2024-09-06";"2024-09-06";"2024-09-06";"2024-09-11";NA;1;4,7;10;432,16992;"CLF";15600366,7941712;69,00192;"IVA";0;0;363,168;3421;"69.020.300-6";"I MUNICIPALIDAD DE ANTOFAGASTA - FINANZAS";87653;"I MUNICIPALIDAD DE ANTOFAGASTA";"Municipalidades";"";"Antofagasta";"Región de Antofagasta ";"CL";47075;"88.983.600-8";"GTD Teleductos";46140;"GTD TELEDUCTOS S.A";"OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.| COMP";"Santiago";"Región Metropolitana de Santiago";"Chile";"22.11.003 y 29.06.002";19;"CL";12;2;"2429-59-LQ23";NA;130535303;43222500;"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos, plataformas y accesorios de redes multimedia, voz y datos / Equipos de seguridad de red";43222501;"Equipo de seguridad de red de firewall";"Tecnologías de la información, telecomunicaciones y radiodifusión";"Equipos, plataformas y accesorios de redes multimedia, voz y datos";"Equipos de seguridad de red";"Valor de  equipos de seguridad red de firewall 320 UF más IVA
Etapa 1: Adquisición, instalación, configuración y puesta en marcha es de 381 UF. Euipo Cortafuegos y Analyzer.
Primer y único pago por la etapa 1.
Fuente financiamiento 29.06.002";"Adquisición, Instalación, Configuración, servicio de mantención, actualización y Soporte técnico de una plataforma de Firewall, para la IMA, 2023-2028.
";1;"Unidad";"CLF";320,168;0;0;0;320,168;"30 dias contra la recepcion conforme de la factura"
48790685;"1950-1771-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1950-1771-SE23";"ORDEN DE COMPRA DESDE 1950-74-LE23";"1.- LIC 78-23 ADQUISICION SAL INDUSTRIAL H. PITRUFQUEN DESDE 1950-74-LE23
2.- SOLICITUD DE ADQUISICION N° 2024-121117-13-4247 SOLICITADO POR ENZO AVILA CON V°B° POR SUBDIRECCION
ADMINISTRATIVA
3.- ITEM 22.04.003.002
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-08-28";"2024-09-05";"2023-09-28";"2024-09-05";"2024-09-10";NA;1;0;0;1142400;"CLP";1142400;182400;"IVA";0;0;960000;2945;"61.602.238-5";"Hospital Pitrufquén";7048;"SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN";"Salud";"SALUD";"Pitrufquén";"Región de la Araucanía ";"CL";856128;"76.442.363-1";"Miramar Ltda.";1451756;"SOCIEDAD COMERCIALIZADORA MIRAMAR LIMITADA";"Comercial.";"Temuco";"Región de la Araucanía ";NA;"";19;"CL";7;2;"1950-74-LE23";NA;130540236;51191900;"Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia";51191906;"Solución de rehidratación oral";"Medicamentos y productos farmacéuticos";"Agentes que afectan el agua y los electrolitos";"Suplementos dietéticos y productos de terapia alimenticia";"SAL INDUSTRIAL SPL 0.10";"Saco sal Caribe sin aditivos 0.10 especial para ablandadores de agua";4000;"kilogramo";"CLP";240;0;0;0;960000;"30 dias contra la recepcion conforme de la factura"
48824159;"3929-63-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3929-63-SE23";"SERVICIO DE DIFUSIÓN EN MEDIOS RADIALES P";"SERVICIO DE DIFUSIÓN EN MEDIOS RADIALES PARA LA MUNICIPALIDAD DE VIÑA DEL MAR DESDE 3929-63-LE23";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";4;"Enviada a proveedor";1;"Nueva orden de compra";"2023-08-31";"2024-09-11";"2024-09-10";"2024-09-11";NA;NA;1;4,93;20;1,19;"CLP";1,19;0,19;"IVA";0;0;1;4849;"69.061.000-0";"Secpla";87399;"I MUNICIPALIDAD DE VINA DEL MAR";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA";"Viña del Mar";"Región de Valparaíso ";"CL";26941;"96.516.560-6";"Bio Bio Comunicaciones S.A.";27100;"BIO BIO COMUNICACIONES S A";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ";"Concepción";"Región del Biobío ";"Chile";"Municipalidad de Viña del mar ";19;"CL";12;2;"3929-63-LE23";NA;130637562;82101600;"Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad en medios no impresos";82101601;"Publicidad en radio";"Servicios editoriales, de diseño, publicidad, gráficos y artistas";"Publicidad";"Publicidad en medios no impresos";"SERVICIO DE DIFUSIÓN EN MEDIOS RADIALES PARA LA MUNICIPALIDAD DE VIÑA DEL MAR DE ACUERDO A VALORES UNITARIOS OFERTADOS INDICADOS EN EL D.A 10810 DE FECHA 23/08/2023";"Se ofertan frases radiales de 30 segundos en Horario repartido con un 50% de descuento del tarifario publicitario";1;"Unidad";"CLP";1;0;0;0;1;"30 dias contra la recepcion conforme de la factura"
48824160;"3929-64-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3929-64-SE23";"SERVICIO DE DIFUSIÓN EN MEDIOS RADIALES";"SERVICIO DE DIFUSIÓN EN MEDIOS RADIALES PARA LA MUNICIPALIDAD DE VIÑA DEL MAR DESDE 3929-63-LE23";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-08-31";"2024-09-11";"2024-09-10";"2024-09-11";"2024-12-02";NA;1;0;0;1,19;"CLP";1,19;0,19;"IVA";0;0;1;4849;"69.061.000-0";"Secpla";87399;"I MUNICIPALIDAD DE VINA DEL MAR";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA";"Viña del Mar";"Región de Valparaíso ";"CL";1213917;"77.021.049-6";"BOX SPA";1801664;"BOX-COMUNICACIONES SPA";"TRANSMISIONES DE RADIO";"Limache";"Región de Valparaíso ";"Chile";"Municipalidad de Viña del mar ";19;"CL";12;2;"3929-63-LE23";NA;130637563;82101600;"Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad en medios no impresos";82101601;"Publicidad en radio";"Servicios editoriales, de diseño, publicidad, gráficos y artistas";"Publicidad";"Publicidad en medios no impresos";"SERVICIO DE DIFUSIÓN EN MEDIOS RADIALES PARA LA MUNICIPALIDAD DE VIÑA DEL MAR DE ACUERDO A VALORES UNITARIOS OFERTADOS INDICADOS EN EL D.A 10810 DE FECHA 23/08/2023";"FRASE DE 30 SEGUNDOS CON VALOR IVA INCLUIDO QUE CONTEMPLA UN 50% DE DESCUENTO PROVEEDOR BOX COMUNICACIONES SPA (RADIO SOMOS)";1;"Unidad";"CLP";1;0;0;0;1;"30 dias contra la recepcion conforme de la factura"
